,price,num_parking,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,median_house_rent_per_week,median_apartment_rent_per_week,avg_years_held,year_sold,price_year_ratio,day_sold,region_fre,suburb_fre,region_price_diff,type_encoded,property_size_bin,suburb_house_price_bin,suburb_apartment_price_bin,num_bath_bed,house_rent_yield,apartment_rent_yield,property/room_ratio,English,Australian
3508,1000000.0,4,House,13451.0,27612,5.958,-33.76242,150.87007,44,0.1,220.1,33.46,400.0,360.0,12.2,2021,311.5727002967359,11,0.29984051036682613,0.0035885167464114833,192169.54787234042,5,5,1,3,6,0.03301587301587302,0.03532075471698113,105.16666666666667,15.4,18.2
3509,980000.0,1,House,13306.0,32292,5.402,-33.95023,151.03068,17,0.25,172.6,19.07,585.0,440.0,11.0,2020,477.48639287481444,26,0.29984051036682613,0.0033891547049441787,-142830.45212765958,5,3,2,4,7,0.03152331606217616,0.03292086330935252,39.57142857142857,15.5,16.9
3510,2750000.0,2,House,5420.0,36088,3.574,-33.96419,151.25386,8,0.1,220.1,11.71,1125.0,565.0,15.0,2021,989.1196834817013,28,0.10127591706539076,0.0017942583732057417,-663090.5511811024,5,4,4,5,7,0.02925,0.0402286753719223,45.857142857142854,16.9,17.3
3511,2056000.0,3,House,3329.0,38636,1.031,-33.90113,151.11777,21,0.1,220.1,9.41,750.0,502.32034632034635,17.8,2021,717.1117705242334,16,0.1210127591706539,0.0023923444976076554,196985.17298187804,5,5,3,5,6,0.02689655172413793,0.03576580910589876,90.5,14.9,17.6
3512,1650000.0,2,House,7009.0,40404,6.675,-33.7702,151.24964,92,1.5,174.0,11.16,850.0,595.0,13.0,2017,792.8642220019822,13,0.07236842105263158,0.0027910685805422647,388292.0110192837,5,6,4,5,6,0.027625,0.04236471123237835,125.5,29.8,24.7
3513,1060000.0,2,House,9049.0,24544,2.128,-33.87461,151.03345,34,0.1,220.1,16.36,490.0,370.0,16.6,2021,432.7398615232443,24,0.29984051036682613,0.001594896331738437,-52830.45212765958,5,4,2,2,3,0.02912,0.04182608695652174,136.0,6.8,7.3
3514,3225000.0,5,Block of Units,12718.0,26208,2.731,-33.91942,151.08774,32,1.5,174.0,12.8,575.0,390.0,16.1,2017,495.5401387512388,11,0.29984051036682613,0.004186602870813397,-177830.45212765958,2,6,2,3,16,0.0299,0.03755555555555556,55.4375,8.0,8.1
3515,1785000.0,2,Semi-Detached,10670.0,45240,4.556,-33.67706,151.30276,15,0.1,220.1,22.57,870.0,615.0,13.7,2021,914.9357072205737,11,0.07236842105263158,0.0033891547049441787,138292.01101928367,9,4,4,8,4,0.024454054054054056,0.029072727272727274,100.5,31.5,24.4
3516,3738000.0,2,House,10045.0,57356,0.865,-33.89314,151.26703,61,1.5,153.5,6.13,1275.0,720.0,11.5,2019,1287.1287128712872,16,0.022727272727272728,0.001594896331738437,374122.8070175438,5,5,5,8,7,0.0255,0.034036363636363635,75.85714285714286,20.5,13.9
3517,1160000.0,0,House,14625.0,56784,2.595,-33.88143,151.15595,31,2.0,150.9,5.31,770.0,560.0,12.2,2016,718.8894397620228,27,0.1210127591706539,0.006379585326953748,196985.17298187804,5,2,3,6,4,0.027613793103448275,0.03328,46.5,23.1,18.3
3518,1521100.0,2,House,9396.0,47112,5.117,-33.75342,151.06372,130,1.28,159.0,18.35,760.0,500.0,12.8,2019,841.5841584158416,6,0.06120414673046252,0.003987240829346092,-452687.2964169381,5,6,4,7,4,0.023247058823529412,0.026530612244897958,200.75,23.1,19.3
3519,1060000.0,1,Apartment / Unit / Flat,8116.0,52884,1.287,-33.89452,151.1556,41,0.1,220.1,5.99,760.0,460.0,14.8,2021,741.839762611276,26,0.1210127591706539,0.004784688995215311,146985.17298187804,1,2,3,5,4,0.026346666666666668,0.031893333333333336,27.25,22.4,17.7
3520,8000000.0,2,House,2926.0,65676,0.514,-33.84987,151.13772,15,0.1,197.9,6.89,1300.0,600.0,12.794000827472074,2021,1419.3867457962413,22,0.1210127591706539,0.0011961722488038277,-1223014.827018122,5,5,5,6,8,0.023554006968641114,0.03586206896551724,75.125,17.6,14.8
3521,850000.0,2,House,4716.0,37544,13.776,-33.81244,150.90067,57,1.5,172.7,29.21,450.0,420.0,14.2,2016,376.7972235994051,19,0.29984051036682613,0.0029904306220095694,62169.54787234042,5,5,1,3,4,0.030789473684210526,0.04007339449541284,161.25,15.8,15.7
3522,4400000.0,2,House,2554.0,50856,2.343,-33.78592,151.21481,78,0.1,210.1,8.8,1100.0,502.32034632034635,17.3,2021,1236.3996043521265,29,0.03728070175438596,0.0023923444976076554,1604.2780748661608,5,6,5,5,9,0.02288,0.03576580910589876,94.11111111111111,19.8,18.7
3523,1110000.0,6,House,16726.0,26000,6.256,-33.76791,150.8136,48,0.11,172.6,38.24,395.0,340.0,12.8,2020,324.09698169223157,17,0.29984051036682613,0.0057814992025518345,167169.54787234042,5,7,1,1,7,0.031358778625954195,0.04475949367088607,145.71428571428572,10.2,11.9
3524,900000.0,2,House,13295.0,32240,12.202,-33.74515,150.68955,26,1.5,174.0,49.99,410.0,380.0,10.6,2017,312.1902874132805,19,0.29984051036682613,0.0057814992025518345,192169.54787234042,5,7,1,2,8,0.03384126984126984,0.04391111111111111,139.0,25.5,24.5
3525,2405000.0,1,Semi-Detached,6540.0,55692,1.628,-33.80664,151.20155,90,0.1,210.1,6.53,1025.0,540.0,11.5,2021,1162.215628090999,14,0.03728070175438596,0.0017942583732057417,151604.27807486616,9,4,5,7,3,0.022680851063829787,0.030356756756756757,116.66666666666667,22.8,20.1
3526,552000.0,4,House,7862.0,32864,2.976,-34.10624,150.79181,149,1.5,154.2,46.98,400.0,330.0,12.7,2019,272.2772277227723,25,0.06279904306220095,0.001594896331738437,412753.9682539683,5,6,1,2,4,0.03781818181818182,0.039,190.25,22.4,24.9
3527,4500000.0,3,House,5001.0,47684,1.02,-33.85841,151.14202,20,0.1,220.1,6.33,880.0,530.0,15.7,2021,914.9357072205737,22,0.1210127591706539,0.0011961722488038277,-203014.82701812196,5,6,4,6,5,0.024735135135135134,0.03402469135802469,172.0,17.8,19.0
3528,960000.0,1,House,27080.0,40196,9.727,-33.72826,150.88995,40,0.1,197.9,33.29,465.0,440.0,12.8,2021,383.28387734915924,31,0.29984051036682613,0.00518341307814992,47169.54787234042,5,5,1,3,5,0.0312,0.03979130434782609,100.8,18.0,19.0
3529,2161000.0,2,House,24394.0,33696,8.528,-33.77523,151.0454,102,0.25,165.9,18.2,610.0,500.0,16.6,2020,643.2459178624443,5,0.29984051036682613,0.005582137161084529,-477830.4521276596,5,6,3,4,8,0.0244,0.037142857142857144,98.625,13.2,12.2
3530,1679000.0,2,House,1340.0,53404,1.036,-33.79242,151.21235,59,1.5,166.6,8.07,1050.0,502.32034632034635,12.794000827472074,2018,941.0599306587419,27,0.03728070175438596,0.0023923444976076554,601604.2780748662,5,7,4,5,5,0.028736842105263158,0.03576580910589876,204.8,24.8,22.8
3531,1760000.0,1,House,3329.0,38636,1.031,-33.90113,151.11777,21,0.25,172.6,9.41,750.0,502.32034632034635,17.8,2020,717.4666006927264,24,0.1210127591706539,0.0023923444976076554,196985.17298187804,5,4,3,5,5,0.02689655172413793,0.03576580910589876,65.0,14.9,17.6
3532,1250000.0,3,Townhouse,6219.0,37700,2.313,-33.99061,151.10947,37,0.1,220.1,16.73,770.0,460.0,12.4,2021,791.2957467853611,16,0.10127591706539076,0.0021929824561403508,-263090.5511811024,12,3,4,6,5,0.025025,0.029714285714285714,55.8,14.1,13.8
3533,865000.0,1,Apartment / Unit / Flat,13213.0,51532,1.172,-33.89313,151.20653,40,0.25,172.6,3.12,850.0,640.0,12.9,2020,692.7263730826323,19,0.015151515151515152,0.003987240829346092,481578.9473684211,1,2,3,7,4,0.03157142857142857,0.03430927835051546,27.25,20.8,14.1
3534,1970000.0,1,House,13295.0,32240,12.202,-33.74515,150.68955,26,0.1,210.1,49.99,410.0,380.0,10.6,2021,311.5727002967359,18,0.29984051036682613,0.0057814992025518345,192169.54787234042,5,8,1,2,3,0.03384126984126984,0.04391111111111111,524.6666666666666,25.5,24.5
3535,2000000.0,4,House,13473.0,44876,8.643,-33.75137,151.22303,148,0.1,220.1,12.68,900.0,520.0,13.6,2021,766.5677546983185,18,0.07236842105263158,0.004784688995215311,438292.0110192837,5,7,4,5,4,0.030193548387096775,0.037024621581238225,289.25,28.2,24.1
3536,2375000.0,2,House,39594.0,40924,18.81,-33.72933,150.99777,112,0.1,210.1,24.76,690.0,550.0,13.9,2021,741.839762611276,7,0.06120414673046252,0.0085725677830941,-252687.29641693807,5,5,3,6,9,0.02392,0.033846153846153845,66.66666666666667,20.0,17.2
3537,1330000.0,1,House,8464.0,43160,3.87,-33.72225,151.08107,167,0.75,166.4,19.84,610.0,540.0,12.5,2019,594.059405940594,28,0.03269537480063796,0.0027910685805422647,638719.512195122,5,5,3,6,4,0.026433333333333333,0.0312,151.0,23.3,21.8
3538,3512000.0,2,House,11051.0,53300,6.568,-33.74511,151.1397,130,0.43,165.9,14.82,1110.0,610.0,14.5,2020,1138.0504700643246,14,0.03269537480063796,0.0043859649122807015,-461280.48780487804,5,7,5,7,6,0.025095652173913043,0.03410752688172043,171.83333333333334,22.8,18.8
3539,2550000.0,3,House,6160.0,40560,3.859,-33.97301,151.00632,33,1.5,169.8,22.31,625.0,580.0,12.2,2018,495.2947003467063,26,0.29984051036682613,0.004585326953748007,-177830.45212765958,5,7,2,5,7,0.0325,0.04075675675675676,161.28571428571428,20.7,23.1
3540,880000.0,2,House,6440.0,40768,1.693,-33.75523,150.88065,38,1.75,159.3,32.83,490.0,520.0,8.4,2016,352.0079325731284,26,0.29984051036682613,0.0023923444976076554,112169.54787234042,5,6,1,5,8,0.035887323943661974,0.037024621581238225,99.75,7.5,9.3
3541,2541000.0,2,House,24394.0,33696,8.528,-33.77523,151.0454,102,0.1,220.1,18.2,610.0,500.0,16.6,2021,642.9277942631059,18,0.29984051036682613,0.005582137161084529,-477830.4521276596,5,6,3,4,7,0.0244,0.037142857142857144,107.57142857142857,13.2,12.2
3542,395000.0,0,Vacant land,1008.0,32500,23.354,-33.69979,150.81845,36,1.75,159.3,40.63,550.0,475.0,2.8,2016,371.83936539414975,19,0.29984051036682613,0.006778309409888357,72169.54787234042,13,3,1,5,0,0.03813333333333333,0.033820567790554146,,23.1,20.5
3543,1780000.0,2,House,15534.0,33852,2.477,-33.95426,151.1404,19,0.1,220.1,11.79,625.0,510.0,15.9,2021,568.7438180019782,25,0.10127591706539076,0.0021929824561403508,186909.4488188976,5,4,3,4,4,0.02826086956521739,0.042432,116.5,7.9,7.1
3544,1055000.0,3,House,2063.0,43576,52.164,-33.99798,150.67997,66,0.1,210.1,51.16,515.0,502.32034632034635,7.2,2021,363.5014836795252,8,0.06279904306220095,0.0021929824561403508,227753.96825396828,5,5,1,5,6,0.03643537414965987,0.03576580910589876,101.33333333333333,28.3,27.4
3545,1000000.0,4,House,7374.0,28912,2.882,-34.089,150.79408,118,0.1,220.1,45.75,380.0,330.0,16.2,2021,267.06231454005933,30,0.06279904306220095,0.001993620414673046,422753.9682539683,5,6,1,1,6,0.03659259259259259,0.04766666666666667,164.33333333333334,22.9,24.1
3546,1305000.0,1,House,7938.0,55484,1.218,-33.8937,151.16537,29,1.5,167.6,5.2,855.0,490.0,15.5,2016,768.4680218145761,28,0.1210127591706539,0.004186602870813397,96985.17298187804,5,3,4,5,5,0.028683870967741935,0.033748344370860925,46.8,21.8,17.9
3547,1775000.0,2,House,13473.0,44876,8.643,-33.75137,151.22303,148,1.5,171.9,12.68,900.0,520.0,13.6,2017,768.0872150644202,16,0.07236842105263158,0.004784688995215311,438292.0110192837,5,5,4,5,8,0.030193548387096775,0.037024621581238225,75.875,28.2,24.1
3548,2750000.0,2,House,7592.0,40144,6.206,-33.73041,151.26832,32,0.1,220.1,15.89,840.0,540.0,13.0,2021,766.5677546983185,19,0.07236842105263158,0.003787878787878788,438292.0110192837,5,5,4,5,6,0.028180645161290322,0.03873103448275862,92.66666666666667,29.8,25.0
3549,635000.0,1,House,3230.0,37492,4.638,-34.05877,150.69373,82,1.5,174.2,52.32,450.0,400.0,12.6,2017,346.8780971258672,28,0.06279904306220095,0.0029904306220095694,262753.9682539683,5,5,1,2,4,0.033428571428571426,0.04727272727272727,167.75,29.6,27.0
3550,1121000.0,1,House,5706.0,31928,0.584,-33.97295,151.11424,37,0.25,172.6,14.87,580.0,430.0,14.5,2020,593.7654626422564,9,0.10127591706539076,0.000996810207336523,136909.4488188976,5,4,3,4,4,0.025133333333333334,0.0344,121.5,8.0,8.8
3551,2210000.0,5,House,24394.0,33696,8.528,-33.77523,151.0454,102,0.1,220.1,18.2,610.0,500.0,16.6,2021,642.9277942631059,22,0.29984051036682613,0.005582137161084529,-477830.4521276596,5,7,3,4,7,0.0244,0.037142857142857144,143.57142857142858,13.2,12.2
3552,690000.0,2,House,9955.0,24128,3.094,-33.90435,150.90114,46,1.5,167.6,28.89,430.0,360.0,15.3,2016,317.3029251363411,18,0.29984051036682613,0.0035885167464114833,182169.54787234042,5,5,1,5,7,0.0349375,0.025632430325472615,97.14285714285714,11.3,12.5
3553,720000.0,1,House,4307.0,53196,6.357,-34.06839,150.72519,94,1.5,153.5,50.15,505.0,370.0,4.4,2019,334.15841584158414,22,0.06279904306220095,0.004186602870813397,287753.9682539683,5,4,1,5,8,0.038903703703703704,0.026344442278957967,48.375,26.1,29.2
3554,2005000.0,2,House,4253.0,37492,4.979,-33.86513,150.85951,83,0.1,220.1,32.42,697.958561852529,502.32034632034635,18.4,2021,455.48961424332344,15,0.29984051036682613,0.001594896331738437,-98830.45212765958,5,5,2,5,7,0.039406998063334975,0.03576580910589876,92.57142857142857,9.3,12.3
3555,1225000.0,0,House,8845.0,20072,0.559,-33.87941,151.19845,23,0.1,210.1,1.9,750.0,605.0,12.794000827472074,2021,667.6557863501483,22,0.016148325358851676,0.0017942583732057417,143209.8765432099,5,1,3,4,3,0.028888888888888888,0.04730827067669173,19.0,8.4,5.8
3556,1300000.0,6,House,3906.0,36088,36.249,-33.654,150.74113,21,0.25,167.6,49.34,470.0,330.0,12.794000827472074,2020,593.7654626422564,21,0.29984051036682613,0.0007974481658692185,-377830.4521276596,5,9,3,5,5,0.02036666666666667,0.023496394465016564,1679.8,24.3,28.0
3557,1840000.0,2,House,7287.0,43472,6.123,-33.73636,151.07741,168,0.1,220.1,18.83,660.0,490.0,12.6,2021,692.3837784371909,29,0.06120414673046252,0.003787878787878788,-152687.29641693807,5,8,3,5,5,0.024514285714285714,0.03309090909090909,327.6,22.6,18.7
3558,2511000.0,2,House,11919.0,49920,6.001,-33.73444,151.12793,183,1.5,167.6,16.36,920.0,580.0,12.4,2016,991.571641051066,25,0.04924242424242424,0.006180223285486443,-99271.25506072864,5,6,4,6,8,0.02392,0.03506976744186047,112.5,26.6,20.1
3559,1400000.0,1,Townhouse,3880.0,53872,0.442,-33.90021,151.16983,30,0.1,210.1,5.37,845.0,440.0,11.1,2021,692.3837784371909,15,0.1210127591706539,0.003189792663476874,246985.17298187804,12,2,3,4,4,0.03138571428571429,0.0352,49.25,23.2,18.0
3560,443000.0,0,Vacant land,1008.0,32500,23.354,-33.69979,150.81845,36,1.5,167.6,40.63,550.0,475.0,2.8,2016,371.83936539414975,23,0.29984051036682613,0.006778309409888357,72169.54787234042,13,4,1,5,0,0.03813333333333333,0.033820567790554146,,23.1,20.5
3561,1060000.0,4,House,3103.0,24596,1.196,-33.89192,151.02094,36,1.0,166.4,17.73,500.0,502.32034632034635,18.1,2019,391.08910891089107,9,0.29984051036682613,0.0011961722488038277,32169.547872340423,5,5,1,5,6,0.03291139240506329,0.03576580910589876,85.66666666666667,9.8,11.7
3562,1600000.0,2,House,17371.0,47424,9.766,-33.72353,151.11725,194,1.5,169.8,17.9,875.0,570.0,11.9,2018,1015.3541357107479,5,0.03269537480063796,0.00518341307814992,-211280.48780487804,5,7,5,6,6,0.02219512195121951,0.03487058823529412,212.66666666666666,25.1,19.5
3563,2800000.0,0,House,11532.0,43368,1.693,-33.87781,151.18626,29,0.1,220.1,2.6,875.0,570.0,15.1,2021,840.7517309594461,22,0.1210127591706539,0.0033891547049441787,-53014.827018121956,5,2,4,6,5,0.02676470588235294,0.03659259259259259,21.2,22.0,16.0
3564,390000.0,1,Apartment / Unit / Flat,12195.0,32760,9.696,-33.75951,150.77085,29,0.25,167.6,42.31,370.0,360.0,12.0,2020,289.46066303809994,19,0.29984051036682613,0.003787878787878788,237169.54787234042,1,2,1,2,4,0.03288888888888889,0.04206741573033708,28.5,20.0,20.4
3565,1060000.0,2,House,7589.0,42900,2.185,-34.03656,151.0841,74,0.25,165.9,22.29,670.0,510.0,16.2,2020,593.7654626422564,15,0.06279904306220095,0.0023923444976076554,-237246.03174603172,5,5,3,5,4,0.029033333333333335,0.036081632653061226,139.0,27.0,25.3
3566,1436000.0,1,House,5590.0,35152,2.316,-33.80002,150.94399,58,0.1,220.1,25.65,510.0,460.0,9.4,2021,420.3758654797231,16,0.29984051036682613,0.0035885167464114833,-27830.452127659577,5,5,2,4,6,0.0312,0.0368,94.5,9.3,10.8
3567,1045000.0,2,House,7095.0,43056,11.062,-33.66638,151.12988,117,1.5,153.5,23.26,620.0,445.0,15.9,2019,495.0495049504951,26,0.033293460925039875,0.0027910685805422647,369161.67664670665,5,8,2,4,7,0.03224,0.03673015873015873,215.0,26.9,25.4
3568,1019000.0,3,House,7965.0,45812,10.638,-33.67757,150.91278,45,1.5,153.5,34.5,600.0,480.0,9.2,2019,457.9207920792079,26,0.06120414673046252,0.004585326953748007,322312.7035830619,5,5,2,5,6,0.03372972972972973,0.034666666666666665,116.66666666666667,22.8,22.4
3569,1730000.0,2,House,8780.0,39728,13.636,-33.72159,151.21169,156,0.1,197.9,15.92,975.0,470.0,14.6,2021,766.5677546983185,3,0.07236842105263158,0.003987240829346092,438292.0110192837,5,5,4,3,6,0.03270967741935484,0.04287719298245614,116.0,29.2,23.0
3570,820000.0,2,House,17375.0,41756,9.233,-34.05778,151.01793,147,1.5,169.8,27.77,650.0,445.0,14.3,2018,470.52996532937095,18,0.06279904306220095,0.006180223285486443,12753.968253968284,5,5,2,4,4,0.03557894736842105,0.034029411764705884,145.25,31.1,31.2
3571,1525000.0,1,House,14625.0,56784,2.595,-33.88143,151.15595,31,0.1,183.1,5.31,770.0,560.0,12.2,2021,717.1117705242334,2,0.1210127591706539,0.006379585326953748,196985.17298187804,5,3,3,6,3,0.027613793103448275,0.03328,71.66666666666667,23.1,18.3
3572,1070000.0,1,House,8952.0,44096,2.591,-33.95266,150.93951,15,0.1,220.1,26.82,525.0,485.0,12.6,2021,395.64787339268054,23,0.29984051036682613,0.0023923444976076554,22169.547872340423,5,4,1,5,5,0.034125,0.0345325797440395,97.8,19.5,23.0
3573,2190000.0,2,Apartment / Unit / Flat,15866.0,66560,5.567,-33.80338,151.29117,42,0.1,220.1,10.17,1450.0,750.0,13.2,2021,1434.2235410484668,11,0.07236842105263158,0.0033891547049441787,-911707.9889807163,1,2,5,8,3,0.026,0.028888888888888888,50.333333333333336,29.3,16.6
3574,1615000.0,2,Apartment / Unit / Flat,7006.0,72020,1.553,-33.82277,151.21527,66,0.1,220.1,4.73,1100.0,610.0,14.0,2021,1088.0316518298714,27,0.03728070175438596,0.001594896331738437,301604.27807486616,1,2,5,7,5,0.026,0.033389473684210524,29.2,26.4,20.0
3575,1485000.0,1,Apartment / Unit / Flat,15004.0,26728,2.669,-33.91291,151.22388,28,1.5,167.6,5.45,920.0,585.0,15.0,2016,1313.8324243926625,26,0.022727272727272728,0.00259170653907496,324122.8070175438,1,2,5,6,4,0.018052830188679245,0.03578823529411765,31.5,14.2,12.5
3576,1250000.0,4,House,7965.0,40092,5.462,-33.77572,151.01474,92,2.0,150.9,20.61,590.0,495.0,17.1,2016,619.7322756569162,22,0.06120414673046252,0.003987240829346092,-2687.296416938072,5,6,3,4,4,0.024544,0.042545454545454546,225.0,20.1,19.4
3577,660000.0,3,House,7667.0,31200,2.701,-33.76065,150.93136,77,0.75,169.6,28.27,400.0,380.0,11.9,2020,321.6229589312222,15,0.29984051036682613,0.00259170653907496,172169.54787234042,5,5,1,5,4,0.032,0.027056454232443315,139.0,22.2,25.4
3578,685000.0,1,Apartment / Unit / Flat,14176.0,31616,5.608,-33.94767,151.01233,14,0.1,183.1,20.44,590.0,475.0,12.3,2021,464.88625123639963,19,0.29984051036682613,0.003987240829346092,-117830.45212765958,1,2,2,5,4,0.032638297872340426,0.034545454545454546,32.0,15.3,17.0
3579,1535000.0,1,Semi-Detached,6160.0,40560,3.859,-33.97301,151.00632,33,0.1,220.1,22.31,625.0,580.0,12.2,2021,494.55984174085063,13,0.29984051036682613,0.004585326953748007,-177830.45212765958,9,4,2,5,8,0.0325,0.04075675675675676,47.125,20.7,23.1
3580,2550000.0,0,House,8262.0,69732,3.516,-33.9082,151.19191,9,0.1,210.1,5.06,850.0,625.0,12.8,2021,791.2957467853611,20,0.012161084529505583,0.003987240829346092,-107377.04918032791,5,2,4,5,6,0.027625,0.0436241610738255,29.666666666666668,22.6,17.5
3581,2250000.0,1,House,13715.0,47528,2.122,-33.9047,151.13884,32,1.5,153.5,7.9,725.0,475.0,14.0,2019,742.5742574257425,20,0.1210127591706539,0.003189792663476874,146985.17298187804,5,6,3,5,7,0.025133333333333334,0.03166666666666667,106.57142857142857,19.4,16.4
3582,1700000.0,2,House,4721.0,44200,8.297,-33.62806,151.15004,194,0.1,220.1,26.88,620.0,450.0,13.1,2021,494.55984174085063,12,0.033293460925039875,0.003787878787878788,369161.67664670665,5,6,2,5,10,0.03224,0.03204053790684077,92.3,31.9,28.5
3583,2450000.0,1,House,3805.0,38012,2.198,-33.93894,151.2136,19,0.1,210.1,8.19,820.0,650.0,11.3,2021,865.4797230464886,16,0.10127591706539076,0.0005980861244019139,-413090.5511811024,5,5,4,7,6,0.024365714285714286,0.03557894736842105,89.5,17.7,17.4
3584,4000000.0,1,House,2414.0,53612,1.276,-33.76971,151.28907,19,0.1,220.1,12.88,980.0,720.0,13.2,2021,1137.4876360039564,26,0.07236842105263158,0.0021929824561403508,-311707.9889807163,5,4,5,8,6,0.022156521739130436,0.0288,80.0,28.8,24.9
3585,2715000.0,0,House,13715.0,47528,2.122,-33.9047,151.13884,32,0.1,197.9,7.9,725.0,475.0,14.0,2021,741.839762611276,29,0.1210127591706539,0.003189792663476874,146985.17298187804,5,3,3,5,6,0.025133333333333334,0.03166666666666667,47.333333333333336,19.4,16.4
3586,2742500.0,2,House,7009.0,40404,6.675,-33.7702,151.24964,92,0.1,210.1,11.16,850.0,595.0,13.0,2021,791.2957467853611,21,0.07236842105263158,0.0027910685805422647,388292.0110192837,5,6,4,5,8,0.027625,0.04236471123237835,105.125,29.8,24.7
3587,6550000.0,4,House,6733.0,65572,1.331,-33.90426,151.26358,71,0.1,197.9,6.59,1450.0,700.0,10.4,2021,1730.9594460929773,25,0.022727272727272728,0.0007974481658692185,-525877.1929824562,5,5,5,8,8,0.02154285714285714,0.030333333333333334,64.75,25.5,19.1
3588,1076000.0,2,House,19326.0,33540,9.629,-33.77743,150.94272,38,0.1,220.1,26.58,425.0,405.0,12.2,2021,365.9742828882295,29,0.06120414673046252,0.003189792663476874,507312.7035830619,5,5,1,3,4,0.029864864864864865,0.03631034482758621,160.5,18.1,18.2
3589,1203000.0,1,House,2201.0,45708,1.881,-34.02316,151.04252,84,0.1,210.1,23.38,700.0,502.32034632034635,11.3,2021,568.7438180019782,28,0.06279904306220095,0.0005980861244019139,-187246.03174603172,5,5,3,5,5,0.03165217391304348,0.03576580910589876,116.2,28.9,27.8
3590,1300000.0,2,House,11215.0,40924,4.286,-33.78379,150.99349,49,0.1,220.1,21.97,505.0,435.0,12.8,2021,479.72304648862513,13,0.29984051036682613,0.003987240829346092,-147830.45212765958,5,5,2,3,4,0.027072164948453607,0.03833898305084746,174.0,20.0,19.0
3591,1916000.0,2,House,37050.0,41288,16.003,-33.74634,150.98287,93,0.1,220.1,24.81,590.0,510.0,14.5,2021,593.4718100890208,18,0.06120414673046252,0.008971291866028708,47312.70358306193,5,6,3,5,4,0.025566666666666668,0.03632876712328767,188.75,19.4,19.2
3592,1010000.0,2,House,2063.0,43576,52.164,-33.99798,150.67997,66,0.1,197.9,51.16,515.0,502.32034632034635,7.2,2021,363.5014836795252,14,0.06279904306220095,0.0021929824561403508,227753.96825396828,5,4,1,5,8,0.03643537414965987,0.03576580910589876,47.625,28.3,27.4
3593,1975000.0,2,House,5660.0,36660,2.462,-33.79508,151.02527,54,0.1,220.1,18.77,640.0,550.0,15.6,2021,717.1117705242334,30,0.29984051036682613,0.0027910685805422647,-627830.4521276596,5,5,3,5,8,0.022951724137931034,0.03620253164556962,74.25,15.8,15.6
3594,1100000.0,1,House,11703.0,43680,10.226,-34.06403,150.76318,115,0.1,220.1,46.81,480.0,350.0,10.5,2021,365.9742828882295,17,0.06279904306220095,0.00518341307814992,222753.96825396828,5,6,1,5,6,0.03372972972972973,0.024920418371987264,145.83333333333334,25.7,27.7
3595,5640000.0,3,House,8725.0,75764,1.834,-33.86465,151.17428,17,0.1,220.1,3.3,815.0,595.0,11.3,2021,840.7517309594461,27,0.1210127591706539,0.005382775119617225,-53014.827018121956,5,3,4,8,7,0.024929411764705884,0.026904347826086958,39.857142857142854,26.6,18.7
3596,1160000.0,2,House,3465.0,43004,1.061,-33.72521,150.91722,81,0.1,197.9,31.23,550.0,470.0,7.8,2021,440.1582591493571,14,0.29984051036682613,0.0011961722488038277,-67830.45212765958,5,5,2,5,6,0.032134831460674154,0.03346456181381147,100.0,9.6,10.0
3597,1440000.0,1,House,5488.0,47736,2.101,-34.0069,151.08096,11,0.1,220.1,19.73,685.0,650.0,14.1,2021,618.1998021760633,25,0.06279904306220095,0.004984051036682616,-287246.0317460317,5,5,3,5,4,0.028496,0.046280776976547776,164.25,29.3,27.1
3598,1020500.0,2,House,27084.0,24232,6.356,-33.92148,150.91654,15,0.1,220.1,27.85,440.0,375.0,13.6,2021,356.08308605341244,13,0.29984051036682613,0.0027910685805422647,102169.54787234042,5,6,1,2,5,0.03177777777777778,0.04588235294117647,160.6,7.0,7.9
3599,1080000.0,4,House,15662.0,30368,7.072,-33.95198,150.89671,44,0.1,220.1,30.52,490.0,450.0,11.4,2021,370.919881305638,16,0.29984051036682613,0.004784688995215311,72169.54787234042,5,5,1,3,6,0.033973333333333335,0.040344827586206895,116.0,10.9,11.8
3600,2110000.0,4,House,10737.0,33644,4.135,-33.8105,151.06162,40,0.1,210.1,15.0,570.0,510.0,11.7,2021,593.4718100890208,17,0.04924242424242424,0.003987240829346092,700728.7449392714,5,5,3,5,14,0.0247,0.03657931034482759,45.714285714285715,17.2,17.3
3601,675000.0,2,Townhouse,9069.0,24388,2.929,-33.90028,150.99309,40,2.0,150.9,20.43,570.0,470.0,14.3,2016,391.67079821517103,19,0.29984051036682613,0.0021929824561403508,32169.547872340423,12,3,1,5,6,0.03751898734177215,0.03346456181381147,43.833333333333336,11.0,13.5
3602,2693000.0,4,House,25813.0,34424,6.572,-33.87913,151.08118,43,0.25,167.6,12.01,750.0,535.0,12.8,2020,1187.5309252845127,15,0.1210127591706539,0.004585326953748007,-753014.827018122,5,6,5,4,11,0.01625,0.03974285714285714,70.36363636363636,7.4,6.9
3603,1205000.0,1,House,3164.0,48204,0.642,-33.8953,151.14668,25,0.1,197.9,6.74,760.0,510.0,12.6,2021,692.3837784371909,27,0.1210127591706539,0.0035885167464114833,246985.17298187804,5,1,3,5,4,0.02822857142857143,0.03421935483870968,18.75,22.3,18.7
